algorithm,scenario,service,users,column,start_time,end_time,avg_cpu_usage,avg_memory_usage,execution_time
knn,scenario_A,ts-order-service,1000,ts-payment-service_energy,2024-08-28 15:27:27.072124,2024-08-28 15:27:28.225559,0.0,746.55859375,0 days 00:00:01.153435
lof,scenario_A,ts-order-service,1000,ts-payment-service_energy,2024-08-28 15:27:28.654750,2024-08-28 15:27:29.749050,0.0,746.9609375,0 days 00:00:01.094300
svm,scenario_A,ts-order-service,1000,ts-payment-service_energy,2024-08-28 15:27:30.173942,2024-08-28 15:27:31.505932,0.0,746.6171875,0 days 00:00:01.331990
BIRCH,scenario_A,ts-order-service,1000,ts-preserve-other-service_energy,2024-08-28 15:27:31.505932,2024-08-28 15:27:32.554746,0.0,746.6171875,0 days 00:00:01.048814
iforest,scenario_A,ts-order-service,1000,ts-preserve-other-service_energy,2024-08-28 15:27:33.021302,2024-08-28 15:27:34.137135,0.0,748.09375,0 days 00:00:01.115833
knn,scenario_A,ts-order-service,1000,ts-preserve-other-service_energy,2024-08-28 15:27:34.803165,2024-08-28 15:27:35.951669,0.0,746.84375,0 days 00:00:01.148504
lof,scenario_A,ts-order-service,1000,ts-preserve-other-service_energy,2024-08-28 15:27:36.417903,2024-08-28 15:27:37.517789,0.0,747.24609375,0 days 00:00:01.099886
svm,scenario_A,ts-order-service,1000,ts-preserve-other-service_energy,2024-08-28 15:27:37.950759,2024-08-28 15:27:39.231825,0.0,746.91796875,0 days 00:00:01.281066
BIRCH,scenario_A,ts-order-service,1000,ts-preserve-service_energy,2024-08-28 15:27:39.231825,2024-08-28 15:27:40.279362,0.0,746.91796875,0 days 00:00:01.047537
iforest,scenario_A,ts-order-service,1000,ts-preserve-service_energy,2024-08-28 15:27:40.813978,2024-08-28 15:27:41.911461,0.0,748.265625,0 days 00:00:01.097483
knn,scenario_A,ts-order-service,1000,ts-preserve-service_energy,2024-08-28 15:27:42.379095,2024-08-28 15:27:43.511684,0.0,747.015625,0 days 00:00:01.132589
lof,scenario_A,ts-order-service,1000,ts-preserve-service_energy,2024-08-28 15:27:43.961017,2024-08-28 15:27:45.049159,0.0,747.42578125,0 days 00:00:01.088142
svm,scenario_A,ts-order-service,1000,ts-preserve-service_energy,2024-08-28 15:27:45.759195,2024-08-28 15:27:47.107970,0.0,747.0234375,0 days 00:00:01.348775
BIRCH,scenario_A,ts-order-service,1000,ts-price-mongo_energy,2024-08-28 15:27:47.107970,2024-08-28 15:27:48.140815,0.0,747.09375,0 days 00:00:01.032845
iforest,scenario_A,ts-order-service,1000,ts-price-mongo_energy,2024-08-28 15:27:48.623230,2024-08-28 15:27:49.722520,0.0,749.25390625,0 days 00:00:01.099290
knn,scenario_A,ts-order-service,1000,ts-price-mongo_energy,2024-08-28 15:27:50.155212,2024-08-28 15:27:51.320576,0.0,747.75390625,0 days 00:00:01.165364
lof,scenario_A,ts-order-service,1000,ts-price-mongo_energy,2024-08-28 15:27:51.786999,2024-08-28 15:27:52.869697,0.0,748.03125,0 days 00:00:01.082698
svm,scenario_A,ts-order-service,1000,ts-price-mongo_energy,2024-08-28 15:27:53.318694,2024-08-28 15:27:54.635646,0.0,747.62890625,0 days 00:00:01.316952
BIRCH,scenario_A,ts-order-service,1000,ts-price-service_energy,2024-08-28 15:27:54.636086,2024-08-28 15:27:55.666512,0.0,747.62890625,0 days 00:00:01.030426
iforest,scenario_A,ts-order-service,1000,ts-price-service_energy,2024-08-28 15:27:56.212504,2024-08-28 15:27:57.298860,0.0,748.95703125,0 days 00:00:01.086356
knn,scenario_A,ts-order-service,1000,ts-price-service_energy,2024-08-28 15:27:57.748646,2024-08-28 15:27:58.897338,0.0,747.58203125,0 days 00:00:01.148692
lof,scenario_A,ts-order-service,1000,ts-price-service_energy,2024-08-28 15:27:59.612910,2024-08-28 15:28:00.706929,0.0,747.984375,0 days 00:00:01.094019
svm,scenario_A,ts-order-service,1000,ts-price-service_energy,2024-08-28 15:28:01.161851,2024-08-28 15:28:02.514623,0.0,747.58203125,0 days 00:00:01.352772
BIRCH,scenario_A,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 15:28:02.514623,2024-08-28 15:28:03.598461,0.0,747.58203125,0 days 00:00:01.083838
iforest,scenario_A,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 15:28:04.249750,2024-08-28 15:28:05.348596,0.0,748.76171875,0 days 00:00:01.098846
knn,scenario_A,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 15:28:05.811043,2024-08-28 15:28:06.972731,0.0,747.44921875,0 days 00:00:01.161688
lof,scenario_A,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 15:28:07.389250,2024-08-28 15:28:08.476330,0.0,747.8515625,0 days 00:00:01.087080
svm,scenario_A,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 15:28:08.937644,2024-08-28 15:28:10.302365,0.0,747.453125,0 days 00:00:01.364721
BIRCH,scenario_A,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 15:28:10.303247,2024-08-28 15:28:11.335459,0.0,747.453125,0 days 00:00:01.032212
iforest,scenario_A,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 15:28:11.802920,2024-08-28 15:28:12.884033,0.0,748.76953125,0 days 00:00:01.081113
knn,scenario_A,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 15:28:13.633403,2024-08-28 15:28:14.782065,0.0,747.26953125,0 days 00:00:01.148662
lof,scenario_A,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 15:28:15.282156,2024-08-28 15:28:16.364538,0.0,747.671875,0 days 00:00:01.082382
svm,scenario_A,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 15:28:16.812538,2024-08-28 15:28:18.147746,0.0,747.26953125,0 days 00:00:01.335208
BIRCH,scenario_A,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 15:28:18.147746,2024-08-28 15:28:19.198868,0.0,747.26953125,0 days 00:00:01.051122
iforest,scenario_A,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 15:28:19.680037,2024-08-28 15:28:20.800621,0.0,749.33984375,0 days 00:00:01.120584
knn,scenario_A,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 15:28:21.276424,2024-08-28 15:28:22.424971,0.0,747.58984375,0 days 00:00:01.148547
lof,scenario_A,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 15:28:22.861327,2024-08-28 15:28:23.958966,0.0,747.9921875,0 days 00:00:01.097639
svm,scenario_A,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 15:28:24.423293,2024-08-28 15:28:25.705897,0.0,747.58984375,0 days 00:00:01.282604
BIRCH,scenario_A,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 15:28:25.705897,2024-08-28 15:28:26.754420,0.0,747.58984375,0 days 00:00:01.048523
iforest,scenario_A,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 15:28:27.470424,2024-08-28 15:28:28.569452,0.0,749.10546875,0 days 00:00:01.099028
knn,scenario_A,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 15:28:29.055475,2024-08-28 15:28:30.217902,1.6,747.35546875,0 days 00:00:01.162427
lof,scenario_A,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 15:28:30.684187,2024-08-28 15:28:31.766691,0.0,747.7578125,0 days 00:00:01.082504
svm,scenario_A,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 15:28:32.182876,2024-08-28 15:28:33.537018,0.0,747.375,0 days 00:00:01.354142
BIRCH,scenario_A,ts-order-service,1000,ts-route-service_energy,2024-08-28 15:28:33.537018,2024-08-28 15:28:34.580117,0.0,747.375,0 days 00:00:01.043099
iforest,scenario_A,ts-order-service,1000,ts-route-service_energy,2024-08-28 15:28:35.079858,2024-08-28 15:28:36.183087,0.0,749.33203125,0 days 00:00:01.103229
knn,scenario_A,ts-order-service,1000,ts-route-service_energy,2024-08-28 15:28:36.599227,2024-08-28 15:28:37.743980,0.0,747.70703125,0 days 00:00:01.144753
lof,scenario_A,ts-order-service,1000,ts-route-service_energy,2024-08-28 15:28:38.177461,2024-08-28 15:28:39.257923,0.0,748.109375,0 days 00:00:01.080462
svm,scenario_A,ts-order-service,1000,ts-route-service_energy,2024-08-28 15:28:39.895999,2024-08-28 15:28:41.245149,0.0,747.70703125,0 days 00:00:01.349150
BIRCH,scenario_A,ts-order-service,1000,ts-seat-service_energy,2024-08-28 15:28:41.248765,2024-08-28 15:28:42.345057,0.0,747.76953125,0 days 00:00:01.096292
iforest,scenario_A,ts-order-service,1000,ts-seat-service_energy,2024-08-28 15:28:43.290852,2024-08-28 15:28:44.399339,0.0,749.24609375,0 days 00:00:01.108487
knn,scenario_A,ts-order-service,1000,ts-seat-service_energy,2024-08-28 15:28:44.856069,2024-08-28 15:28:46.003913,0.0,737.8515625,0 days 00:00:01.147844
lof,scenario_A,ts-order-service,1000,ts-seat-service_energy,2024-08-28 15:28:46.469364,2024-08-28 15:28:47.577130,0.0,739.3515625,0 days 00:00:01.107766
svm,scenario_A,ts-order-service,1000,ts-seat-service_energy,2024-08-28 15:28:48.302293,2024-08-28 15:28:49.604268,0.0,739.03125,0 days 00:00:01.301975
BIRCH,scenario_A,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 15:28:49.616732,2024-08-28 15:28:50.649141,0.0,739.03125,0 days 00:00:01.032409
iforest,scenario_A,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 15:28:51.171321,2024-08-28 15:28:52.263899,0.0,740.58203125,0 days 00:00:01.092578
knn,scenario_A,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 15:28:52.696796,2024-08-28 15:28:53.862287,0.0,739.08203125,0 days 00:00:01.165491
lof,scenario_A,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 15:28:54.495031,2024-08-28 15:28:55.595844,0.0,739.5,0 days 00:00:01.100813
svm,scenario_A,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 15:28:56.051406,2024-08-28 15:28:57.392533,0.0,739.09765625,0 days 00:00:01.341127
BIRCH,scenario_A,ts-order-service,1000,ts-security-service_energy,2024-08-28 15:28:57.392533,2024-08-28 15:28:58.424536,0.0,739.09765625,0 days 00:00:01.032003
iforest,scenario_A,ts-order-service,1000,ts-security-service_energy,2024-08-28 15:28:58.890952,2024-08-28 15:28:59.990243,0.0,741.16015625,0 days 00:00:01.099291
knn,scenario_A,ts-order-service,1000,ts-security-service_energy,2024-08-28 15:29:00.422592,2024-08-28 15:29:01.599743,0.0,739.28515625,0 days 00:00:01.177151
lof,scenario_A,ts-order-service,1000,ts-security-service_energy,2024-08-28 15:29:02.119800,2024-08-28 15:29:03.220106,0.0,739.6875,0 days 00:00:01.100306
svm,scenario_A,ts-order-service,1000,ts-security-service_energy,2024-08-28 15:29:03.624086,2024-08-28 15:29:04.955803,0.0,739.28515625,0 days 00:00:01.331717
BIRCH,scenario_A,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 15:29:04.955803,2024-08-28 15:29:05.992169,0.0,739.28515625,0 days 00:00:01.036366
iforest,scenario_A,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 15:29:06.470190,2024-08-28 15:29:07.567715,0.0,741.3125,0 days 00:00:01.097525
knn,scenario_A,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 15:29:08.231402,2024-08-28 15:29:09.400576,0.0,739.1875,0 days 00:00:01.169174
lof,scenario_A,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 15:29:09.968466,2024-08-28 15:29:11.069266,0.0,739.58984375,0 days 00:00:01.100800
svm,scenario_A,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 15:29:11.512578,2024-08-28 15:29:12.844829,0.0,739.27734375,0 days 00:00:01.332251
BIRCH,scenario_A,ts-order-service,1000,ts-station-service_energy,2024-08-28 15:29:12.844829,2024-08-28 15:29:13.876782,0.0,739.27734375,0 days 00:00:01.031953
iforest,scenario_A,ts-order-service,1000,ts-station-service_energy,2024-08-28 15:29:14.342980,2024-08-28 15:29:15.458868,0.0,740.2734375,0 days 00:00:01.115888
knn,scenario_A,ts-order-service,1000,ts-station-service_energy,2024-08-28 15:29:16.008565,2024-08-28 15:29:17.174418,0.0,739.1484375,0 days 00:00:01.165853
lof,scenario_A,ts-order-service,1000,ts-station-service_energy,2024-08-28 15:29:17.923293,2024-08-28 15:29:19.005748,0.0,739.55078125,0 days 00:00:01.082455
svm,scenario_A,ts-order-service,1000,ts-station-service_energy,2024-08-28 15:29:19.489300,2024-08-28 15:29:20.792047,0.0,739.1484375,0 days 00:00:01.302747
BIRCH,scenario_A,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:29:20.794623,2024-08-28 15:29:21.836116,0.0,739.1484375,0 days 00:00:01.041493
iforest,scenario_A,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:29:22.555550,2024-08-28 15:29:23.651553,0.0,740.65625,0 days 00:00:01.096003
knn,scenario_A,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:29:24.067556,2024-08-28 15:29:25.249501,0.0,739.65625,0 days 00:00:01.181945
lof,scenario_A,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:29:25.732525,2024-08-28 15:29:26.831771,0.0,740.05859375,0 days 00:00:01.099246
svm,scenario_A,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:29:27.272059,2024-08-28 15:29:28.547815,0.0,739.65625,0 days 00:00:01.275756
BIRCH,scenario_A,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 15:29:28.563546,2024-08-28 15:29:29.601535,0.0,739.65625,0 days 00:00:01.037989
iforest,scenario_A,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 15:29:30.061698,2024-08-28 15:29:31.143925,0.0,739.453125,0 days 00:00:01.082227
knn,scenario_A,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 15:29:31.594838,2024-08-28 15:29:32.742615,0.0,739.453125,0 days 00:00:01.147777
lof,scenario_A,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 15:29:33.257265,2024-08-28 15:29:34.385689,0.0,739.85546875,0 days 00:00:01.128424
svm,scenario_A,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 15:29:35.165942,2024-08-28 15:29:36.439093,0.0,739.453125,0 days 00:00:01.273151
BIRCH,scenario_A,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:29:36.439093,2024-08-28 15:29:37.471716,0.0,739.4765625,0 days 00:00:01.032623
iforest,scenario_A,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:29:37.955029,2024-08-28 15:29:39.036735,0.0,741.0390625,0 days 00:00:01.081706
knn,scenario_A,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:29:39.536410,2024-08-28 15:29:40.685522,0.0,739.9140625,0 days 00:00:01.149112
lof,scenario_A,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:29:41.168105,2024-08-28 15:29:42.252524,0.0,740.56640625,0 days 00:00:01.084419
svm,scenario_A,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:29:42.683298,2024-08-28 15:29:44.033087,0.0,740.1640625,0 days 00:00:01.349789
BIRCH,scenario_A,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 15:29:44.049205,2024-08-28 15:29:45.081126,0.0,740.1640625,0 days 00:00:01.031921
iforest,scenario_A,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 15:29:45.547413,2024-08-28 15:29:46.629620,0.0,741.43359375,0 days 00:00:01.082207
knn,scenario_A,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 15:29:47.062472,2024-08-28 15:29:48.211447,0.0,740.0625,0 days 00:00:01.148975
lof,scenario_A,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 15:29:48.861030,2024-08-28 15:29:49.958277,0.0,740.46484375,0 days 00:00:01.097247
svm,scenario_A,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 15:29:50.409450,2024-08-28 15:29:51.678185,0.0,740.0625,0 days 00:00:01.268735
BIRCH,scenario_A,ts-order-service,1000,ts-train-service_energy,2024-08-28 15:29:51.691576,2024-08-28 15:29:52.726337,0.0,740.0625,0 days 00:00:01.034761
iforest,scenario_A,ts-order-service,1000,ts-train-service_energy,2024-08-28 15:29:53.190819,2024-08-28 15:29:54.289207,0.0,741.3828125,0 days 00:00:01.098388
knn,scenario_A,ts-order-service,1000,ts-train-service_energy,2024-08-28 15:29:54.705229,2024-08-28 15:29:55.855187,0.0,740.2578125,0 days 00:00:01.149958
lof,scenario_A,ts-order-service,1000,ts-train-service_energy,2024-08-28 15:29:56.254419,2024-08-28 15:29:57.334845,0.0,740.66015625,0 days 00:00:01.080426
svm,scenario_A,ts-order-service,1000,ts-train-service_energy,2024-08-28 15:29:57.771309,2024-08-28 15:29:59.106298,0.0,740.47265625,0 days 00:00:01.334989
BIRCH,scenario_A,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 15:29:59.106298,2024-08-28 15:30:00.150953,0.0,740.47265625,0 days 00:00:01.044655
iforest,scenario_A,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 15:30:00.599756,2024-08-28 15:30:01.699542,0.0,742.1171875,0 days 00:00:01.099786
knn,scenario_A,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 15:30:02.330726,2024-08-28 15:30:03.480561,0.0,740.3671875,0 days 00:00:01.149835
lof,scenario_A,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 15:30:03.946715,2024-08-28 15:30:05.073327,0.0,740.64453125,0 days 00:00:01.126612
svm,scenario_A,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 15:30:05.562244,2024-08-28 15:30:06.877353,0.0,740.2421875,0 days 00:00:01.315109
BIRCH,scenario_A,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 15:30:06.877353,2024-08-28 15:30:07.909979,0.0,740.2421875,0 days 00:00:01.032626
iforest,scenario_A,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 15:30:08.374688,2024-08-28 15:30:09.495345,0.0,740.70703125,0 days 00:00:01.120657
knn,scenario_A,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 15:30:09.967050,2024-08-28 15:30:11.106744,0.0,739.83203125,0 days 00:00:01.139694
lof,scenario_A,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 15:30:11.523157,2024-08-28 15:30:12.628091,0.0,740.234375,0 days 00:00:01.104934
svm,scenario_A,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 15:30:13.072076,2024-08-28 15:30:14.409676,0.0,739.84375,0 days 00:00:01.337600
BIRCH,scenario_A,ts-order-service,1000,ts-travel-service_energy,2024-08-28 15:30:14.409676,2024-08-28 15:30:15.452934,0.0,739.84375,0 days 00:00:01.043258
iforest,scenario_A,ts-order-service,1000,ts-travel-service_energy,2024-08-28 15:30:16.152372,2024-08-28 15:30:17.251253,0.0,741.359375,0 days 00:00:01.098881
knn,scenario_A,ts-order-service,1000,ts-travel-service_energy,2024-08-28 15:30:17.667255,2024-08-28 15:30:18.816123,0.0,740.234375,0 days 00:00:01.148868
lof,scenario_A,ts-order-service,1000,ts-travel-service_energy,2024-08-28 15:30:19.249102,2024-08-28 15:30:20.343738,1.6,740.63671875,0 days 00:00:01.094636
svm,scenario_A,ts-order-service,1000,ts-travel-service_energy,2024-08-28 15:30:20.864222,2024-08-28 15:30:22.146381,0.0,740.234375,0 days 00:00:01.282159
BIRCH,scenario_A,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 15:30:22.146381,2024-08-28 15:30:23.185122,0.0,740.234375,0 days 00:00:01.038741
iforest,scenario_A,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 15:30:23.645099,2024-08-28 15:30:24.731420,1.6,742.2265625,0 days 00:00:01.086321
knn,scenario_A,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 15:30:25.176891,2024-08-28 15:30:26.342665,0.0,739.9765625,0 days 00:00:01.165774
lof,scenario_A,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 15:30:26.775576,2024-08-28 15:30:27.867061,0.0,740.37890625,0 days 00:00:01.091485
svm,scenario_A,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 15:30:28.564744,2024-08-28 15:30:29.839000,0.0,740.04296875,0 days 00:00:01.274256
BIRCH,scenario_A,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 15:30:29.839000,2024-08-28 15:30:30.886824,0.0,740.05859375,0 days 00:00:01.047824
iforest,scenario_A,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 15:30:31.321216,2024-08-28 15:30:32.420215,1.5,741.62890625,0 days 00:00:01.098999
knn,scenario_A,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 15:30:32.837900,2024-08-28 15:30:34.005489,0.0,740.37890625,0 days 00:00:01.167589
lof,scenario_A,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 15:30:34.539096,2024-08-28 15:30:35.609922,0.0,740.78125,0 days 00:00:01.070826
svm,scenario_A,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 15:30:36.068226,2024-08-28 15:30:37.385499,0.0,740.37890625,0 days 00:00:01.317273
BIRCH,scenario_A,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 15:30:37.400514,2024-08-28 15:30:38.431277,0.0,740.37890625,0 days 00:00:01.030763
iforest,scenario_A,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 15:30:38.881044,2024-08-28 15:30:40.015532,0.0,742.66015625,0 days 00:00:01.134488
knn,scenario_A,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 15:30:40.463144,2024-08-28 15:30:41.628078,0.0,741.03515625,0 days 00:00:01.164934
lof,scenario_A,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 15:30:42.277810,2024-08-28 15:30:43.376215,0.0,741.3203125,0 days 00:00:01.098405
