__run_id,__done,scenario,service_stressed,user_load,repetition_id,front-end_avg_cpu,catalogue_avg_cpu,catalogue-db_avg_cpu,carts_avg_cpu,carts-db_avg_cpu,orders_avg_cpu,orders-db_avg_cpu,shipping_avg_cpu,queue-master_avg_cpu,rabbitmq_avg_cpu,payment_avg_cpu,user_avg_cpu,user-db_avg_cpu,front-end_avg_mem,catalogue_avg_mem,catalogue-db_avg_mem,carts_avg_mem,carts-db_avg_mem,orders_avg_mem,orders-db_avg_mem,shipping_avg_mem,queue-master_avg_mem,rabbitmq_avg_mem,payment_avg_mem,user_avg_mem,user-db_avg_mem,front-end_avg_mem_rss,catalogue_avg_mem_rss,catalogue-db_avg_mem_rss,carts_avg_mem_rss,carts-db_avg_mem_rss,orders_avg_mem_rss,orders-db_avg_mem_rss,shipping_avg_mem_rss,queue-master_avg_mem_rss,rabbitmq_avg_mem_rss,payment_avg_mem_rss,user_avg_mem_rss,user-db_avg_mem_rss,front-end_avg_mem_cache,catalogue_avg_mem_cache,catalogue-db_avg_mem_cache,carts_avg_mem_cache,carts-db_avg_mem_cache,orders_avg_mem_cache,orders-db_avg_mem_cache,shipping_avg_mem_cache,queue-master_avg_mem_cache,rabbitmq_avg_mem_cache,payment_avg_mem_cache,user_avg_mem_cache,user-db_avg_mem_cache,front-end_avg_disk,catalogue_avg_disk,catalogue-db_avg_disk,carts_avg_disk,carts-db_avg_disk,orders_avg_disk,orders-db_avg_disk,shipping_avg_disk,queue-master_avg_disk,rabbitmq_avg_disk,payment_avg_disk,user_avg_disk,user-db_avg_disk,front-end_avg_power,catalogue_avg_power,catalogue-db_avg_power,carts_avg_power,carts-db_avg_power,orders_avg_power,orders-db_avg_power,shipping_avg_power,queue-master_avg_power,rabbitmq_avg_power,payment_avg_power,user_avg_power,user-db_avg_power
run_117,DONE,scenario_A,front-end,1000,28,2.901,0.355,0.237,0.236,0.041,0.005,0.005,0.004,0.004,0.068,0.002,0.071,0.032,174908246.483,1142827.414,22424252.172,38580073.236,2591288.569,17095877.994,4218073.444,20992505.044,59177750.145,11137177.548,411363.552,980209.784,1548237.346,100762734.702,8534.101,16389804.165,24848055.219,135919.161,5340267.091,415.816,3737404.383,7855212.363,8915124.159,2734.396,7966.997,302120.662,59664044.044,0.0,0.0,0.0,345626.446,0.0,79.082,0.0,0.0,0.0,0.0,0.0,93.858,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.82460679,0.116362306,0.061454653,0.08366896,0.011184858,0.001577422,0.001471609,0.001448061,0.001291505,0.018136512,0.000759614,0.019938829,0.00967043
run_91,DONE,scenario_A,front-end,1000,2,2.882,0.357,0.234,0.239,0.041,0.005,0.005,0.005,0.011,0.07,0.002,0.071,0.032,181303766.08,1096081.154,17052020.032,48866412.946,2787591.805,14912078.856,6567266.869,16816195.221,65863598.914,10423336.788,398120.105,820387.951,1478710.88,91824130.223,7857.466,18970614.993,24916878.69,98499.719,6636184.587,508.418,3771171.941,4806717.1,8297443.694,281.716,7531.583,123239.557,46311607.044,0.0,0.0,0.0,343071.992,0.0,79.489,0.0,0.0,0.0,0.0,0.0,93.914,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.784392451,0.094574263,0.06898058,0.074656199,0.011798484,0.001654389,0.001544723,0.001639319,0.005146176,0.016569612,0.000693733,0.018928432,0.008772669
run_192,DONE,scenario_B,front-end,100,13,2.53,0.047,0.038,0.487,0.205,0.179,0.005,0.004,0.004,0.071,0.005,0.056,0.028,154804415.301,1025928.131,15002560.804,40809602.627,10378427.097,35402968.425,7619317.244,24573402.38,55695307.477,12261322.764,324074.766,1135659.667,1969453.837,77410887.233,4035.384,662876.138,26035990.471,2281552.656,29564820.914,453.411,3882515.208,5179096.214,5603521.073,1622.02,4747.503,110345.247,54630432.731,0.0,0.0,0.0,343876.556,0.0,79.381,0.0,0.0,0.0,0.0,0.0,93.893,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.712259783,0.01191332,0.01023485,0.14568169,0.048209576,0.060824373,0.001548693,0.001310961,0.001162808,0.01933375,0.001885514,0.017472995,0.007933857
run_89,DONE,scenario_A,front-end,100,30,2.341,0.029,0.023,0.069,0.01,0.005,0.006,0.005,0.004,0.08,0.002,0.01,0.009,197936752.671,1005143.584,15611189.608,36240839.912,10322386.443,13548197.029,8585082.812,17033370.067,86972001.566,11298805.831,432145.77,812826.489,2007410.073,72593672.851,5038.085,1069182.82,23223956.666,2414.761,3701578.516,651.851,4797455.336,4760591.863,10087289.94,215.102,5189.784,1413.324,59148061.306,0.0,0.0,0.0,119.829,0.0,76.503,0.0,0.0,0.0,0.0,0.0,86.816,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.594121536,0.007729409,0.005561181,0.023270199,0.002761941,0.001397883,0.001555611,0.001450311,0.001253374,0.018025516,0.000645839,0.002866219,0.002467748
run_217,DONE,scenario_B,front-end,1000,8,3.263,0.48,0.299,2.672,1.664,0.569,0.005,0.004,0.004,0.058,0.019,0.336,0.139,172170924.12,1397117.433,21974891.857,24802897.167,8693566.47,43598203.589,4044683.999,19464349.487,60723751.536,11342974.017,178692.05,1114563.464,1874010.096,79549116.73,12549.083,18085814.111,11995543.916,2454377.618,30948903.766,364.344,5316670.994,14788394.192,9320599.296,1809.312,11871.877,1667981.463,52706079.983,0.0,0.0,0.0,224.174,0.0,76.457,0.0,0.0,0.0,0.0,0.0,117.692,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.965660806,0.152529137,0.088003073,0.832668366,0.506915375,0.213250244,0.001546338,0.001602111,0.001531408,0.018905616,0.005985784,0.115628771,0.045700463
run_17,DONE,scenario_A,orders,100,18,0.124,0.03,0.024,0.069,0.01,2.606,0.005,0.005,0.004,0.069,0.002,0.01,0.009,6115173.188,975150.244,20731256.241,42520256.944,12048699.705,191584129.553,12034979.249,22324795.42,64471543.279,8293510.964,174488.487,944834.866,2640162.649,5986412.827,5003.884,1308176.983,29730227.767,2390.826,26009651.539,278.466,6098249.31,4780831.75,5266993.606,21129.779,33985.634,1728.498,0.0,0.0,0.0,0.0,343839.295,61991307.336,344613.352,0.0,0.0,0.0,0.0,0.0,80.479,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.037724171,0.007864707,0.006366188,0.019166241,0.002987207,0.694572511,0.001622705,0.001798018,0.001491394,0.01799728,0.000708464,0.002946168,0.002405697
run_165,DONE,scenario_B,orders,1000,16,0.965,0.48,0.303,2.605,1.559,3.145,0.004,0.004,0.004,0.057,0.018,0.329,0.138,11061618.108,1202388.892,22990709.34,23463756.578,9603158.182,207800911.513,2445536.636,21513109.465,31793970.375,10444587.058,181292.28,885287.506,2434298.205,10262131.913,12093.827,13678650.101,8259027.203,2882305.864,106725793.229,253.447,3613871.805,9530980.663,8497295.662,2509.799,9698.085,1832882.889,0.0,0.0,0.0,0.0,211.186,68675430.097,344227.656,0.0,0.0,0.0,0.0,0.0,97.773,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.309448203,0.153228024,0.107151228,0.863393167,0.462120739,1.086965889,0.001421297,0.001391142,0.001600071,0.016105477,0.006380981,0.099655611,0.043871271
run_61,DONE,scenario_A,front-end,100,2,2.344,0.03,0.024,0.076,0.011,0.005,0.005,0.005,0.004,0.08,0.002,0.01,0.01,156014823.245,924759.886,14540605.418,47515566.47,8889712.374,12767368.485,9885271.114,14956579.507,77418260.574,11225206.516,296802.051,950020.406,2711683.206,62919008.036,4833.417,1306822.873,31069730.815,5427.836,5002498.645,237.848,5890884.654,9524693.597,8356150.846,21598.507,3755.309,2008.491,46469728.555,0.0,0.0,0.0,122.373,0.0,80.612,0.0,0.0,0.0,0.0,0.0,86.704,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.573797654,0.008171137,0.005927933,0.024016443,0.002570811,0.001538821,0.001512118,0.001222916,0.001405203,0.018306875,0.000613524,0.002888013,0.002215894
run_48,DONE,scenario_A,orders,1000,19,0.615,0.357,0.232,0.24,0.039,2.593,0.005,0.005,0.004,0.071,0.002,0.07,0.032,9463202.809,984287.89,20170242.25,46009855.817,5287117.92,207766062.443,7152124.934,20216776.502,32620057.539,10555694.476,460246.033,979372.387,1185087.895,8435195.748,6435.239,16200856.412,28009283.786,14702.716,31803896.151,225.474,6385178.117,1942.524,7648317.121,296.296,10630.217,119184.235,0.0,0.0,0.0,0.0,345346.492,73774532.643,344039.93,0.0,0.0,0.0,0.0,0.0,89.262,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.179483967,0.11156921,0.072996052,0.082098385,0.010727651,0.755060176,0.001603535,0.001623769,0.001277805,0.017701948,0.000734352,0.019733546,0.00909434
run_157,DONE,scenario_B,orders,1000,8,0.97,0.472,0.295,2.796,1.792,3.154,0.004,0.004,0.004,0.056,0.019,0.324,0.135,11098572.396,1262928.884,19482945.631,21618609.756,10846313.698,216829065.293,5222208.505,20745206.519,36223270.115,8167971.706,310064.656,1083295.432,2295452.061,10120603.873,11255.803,18435094.448,9604824.194,3116091.724,111455111.258,196.299,4993480.549,5264450.215,7209809.857,3927.859,11466.353,1657826.631,0.0,0.0,0.0,0.0,342840.768,69075482.977,345205.843,0.0,0.0,0.0,0.0,0.0,97.659,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.286906886,0.163753641,0.111118671,0.832743324,0.64910501,1.003049099,0.001373175,0.001564439,0.001574671,0.017964532,0.006417544,0.112644024,0.046338848
run_184,DONE,scenario_B,front-end,100,5,2.486,0.047,0.038,0.494,0.201,0.182,0.005,0.004,0.004,0.07,0.005,0.055,0.027,177713817.055,839708.603,17111630.425,38221743.994,10905678.545,32125645.872,9848249.941,20950191.128,75899681.38,10754064.057,357640.682,1067027.484,2076404.833,94384885.181,7585.655,1957803.374,25213726.31,2613493.653,31842717.398,535.178,4403456.102,5159344.332,5600640.604,1420.952,4056.844,210776.771,45266661.59,0.0,0.0,0.0,345647.161,0.0,79.443,0.0,0.0,0.0,0.0,0.0,92.726,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.685705427,0.011598213,0.008237351,0.151039734,0.052222455,0.061427082,0.001425718,0.00147797,0.001333599,0.016849015,0.001615516,0.015013913,0.007940643
run_108,DONE,scenario_A,front-end,1000,19,2.855,0.355,0.236,0.24,0.041,0.005,0.005,0.004,0.011,0.07,0.002,0.07,0.032,151809128.488,1187423.214,19622161.299,42096244.564,6118982.779,13253646.098,6317858.936,18640829.074,42081150.073,11670556.973,426805.409,960782.796,1754231.958,83778556.482,9049.435,16748395.331,27823999.422,15269.91,5039537.303,374.806,5070077.694,10148765.855,8586848.281,380.311,4149.64,7112.88,54149961.623,0.0,0.0,0.0,342628.644,0.0,79.358,0.0,0.0,0.0,0.0,0.0,92.606,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.77076729,0.093617619,0.062664432,0.076816227,0.013190464,0.001607784,0.001741188,0.001333548,0.005013742,0.019945443,0.000724469,0.019063416,0.009195951
run_104,DONE,scenario_A,front-end,1000,15,2.833,0.352,0.232,0.24,0.041,0.005,0.005,0.004,0.011,0.068,0.002,0.07,0.032,161436371.191,1308651.772,22693644.688,39438869.996,3632630.882,14695926.82,6053015.799,20674744.28,56047833.459,11768286.644,563263.506,971902.333,1075972.641,79107767.253,8614.794,16273486.195,26615065.958,139543.22,4117616.858,464.669,4190103.618,9947398.831,6553011.331,19115.318,6572.449,8196.184,46727736.161,0.0,0.0,0.0,160.962,0.0,79.216,0.0,0.0,0.0,0.0,0.0,92.726,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.787708509,0.112911815,0.076621031,0.079118482,0.011086217,0.001543544,0.001511999,0.001340589,0.005261996,0.01725774,0.000684617,0.02060505,0.009111514
run_37,DONE,scenario_A,orders,1000,8,0.615,0.357,0.236,0.253,0.042,2.553,0.005,0.004,0.004,0.066,0.002,0.071,0.032,8822142.92,1046270.078,21413700.456,47709492.766,4588875.935,192400669.771,6315623.014,21533464.773,64239170.692,11724177.993,428066.146,849478.061,1252103.641,8325571.038,11390.239,13192197.067,25010224.809,14564.659,30689325.974,244.045,4627181.02,6522050.189,9029142.418,518.074,7873.464,119579.668,0.0,0.0,0.0,0.0,337054.712,67993130.968,344046.908,0.0,0.0,0.0,0.0,0.0,87.922,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.194522209,0.090867808,0.061823008,0.09501487,0.012994624,0.674913789,0.0016629,0.001396438,0.001175031,0.015895474,0.000755686,0.021340247,0.009089125
run_234,DONE,scenario_B,front-end,1000,25,3.232,0.463,0.292,2.648,1.663,0.572,0.004,0.004,0.012,0.056,0.019,0.334,0.138,172352335.411,1267982.558,21600462.945,25381250.81,9220385.076,40088749.967,3085313.164,15553358.021,32882491.023,12146573.822,160456.617,1017427.338,2207942.595,86421665.137,11244.356,17342748.038,9891014.173,1692504.731,29106823.932,279.957,4355592.718,9119695.137,10089988.233,1154.611,16630.397,1945034.254,60571744.532,0.0,0.0,0.0,248.494,0.0,78.205,0.0,0.0,0.0,0.0,0.0,118.689,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.069694193,0.139060975,0.09685386,0.85511457,0.540691252,0.219416473,0.001428702,0.001595177,0.006126799,0.017386633,0.005753468,0.106928071,0.045459869
run_34,DONE,scenario_A,orders,1000,5,0.623,0.354,0.233,0.239,0.04,2.588,0.005,0.004,0.004,0.07,0.002,0.072,0.031,9449866.83,1198257.487,22335386.768,39749113.698,3503723.732,201496703.217,7973325.496,22285103.691,59529344.359,9240199.071,369457.883,889605.947,1175048.737,8318496.6,8402.067,12470379.474,19835869.29,127853.136,21161290.576,233.053,3689645.767,4829912.851,7787789.621,309.759,9136.601,31379.004,0.0,0.0,0.0,0.0,343272.578,65407195.302,346143.936,0.0,0.0,0.0,0.0,0.0,87.939,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.160140063,0.092371048,0.069471979,0.08228784,0.012350079,0.683017066,0.001353931,0.001436885,0.001042206,0.016037027,0.000562677,0.022654694,0.009422824
run_32,DONE,scenario_A,orders,1000,3,0.633,0.365,0.237,0.234,0.042,2.591,0.005,0.005,0.011,0.071,0.002,0.071,0.032,7837388.924,1133944.099,21354376.244,43275152.109,4115691.77,216286603.179,4542455.008,25436331.934,44702537.411,10390932.493,410818.877,750391.984,975833.899,6840963.843,10322.255,16276873.724,23142529.902,14459.696,30870017.536,339.13,5366857.847,9158586.236,9387001.23,1053.249,5293.888,136811.368,0.0,0.0,0.0,0.0,347722.948,64005638.565,343586.21,0.0,0.0,0.0,0.0,0.0,90.145,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.181594132,0.112878925,0.07842721,0.091881299,0.013409926,0.761696056,0.00157885,0.001599698,0.005305754,0.02000676,0.000726255,0.021296104,0.009251587
run_95,DONE,scenario_A,front-end,1000,6,2.891,0.358,0.231,0.232,0.042,0.005,0.005,0.004,0.004,0.07,0.002,0.07,0.032,179453229.188,1160395.864,22579512.494,47385818.987,4013133.123,16269118.804,6182752.806,19543748.219,47521806.186,9202287.138,439866.931,888203.358,1192922.522,94402506.835,9147.545,16693184.298,33176783.334,34860.398,3793520.918,267.498,5048744.045,5566153.793,6711928.264,1093.669,8769.675,129669.292,69683884.845,0.0,0.0,0.0,162.594,0.0,80.682,0.0,0.0,0.0,0.0,0.0,94.0,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.816952685,0.101246834,0.062973319,0.085495121,0.0113935,0.001590836,0.001618624,0.001372494,0.001190687,0.018392093,0.000639283,0.020796929,0.009179579
run_164,DONE,scenario_B,orders,1000,15,0.984,0.473,0.301,2.484,1.54,3.142,0.004,0.004,0.004,0.057,0.019,0.336,0.14,8332963.274,1350606.778,23654736.155,22107914.838,9279085.583,200585987.701,4542964.118,17183430.487,44800047.518,11545252.437,284913.922,1156135.344,2799858.593,7222823.606,13259.184,11751581.632,7221049.986,2362186.095,96008882.38,159.682,6400079.687,9930462.824,9735314.674,1052.531,11181.208,2236001.422,0.0,0.0,0.0,0.0,345370.817,65991914.436,342922.503,0.0,0.0,0.0,0.0,0.0,110.913,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.299862394,0.161957423,0.104214393,0.819635578,0.454020234,1.054077191,0.001595825,0.001708014,0.001637338,0.015804805,0.006254952,0.104172834,0.045581025
run_98,DONE,scenario_A,front-end,1000,9,2.864,0.352,0.235,0.238,0.042,0.005,0.005,0.005,0.004,0.067,0.002,0.072,0.032,169393066.465,1110128.141,22938502.937,45198362.826,4164871.707,13714676.621,4176088.549,21026846.226,50275024.443,12530523.438,438376.955,930815.787,783982.914,89822899.248,9128.618,13225518.709,26032458.842,137663.547,6359460.276,132.206,6572040.494,5277185.925,10597461.676,21009.636,9647.83,122033.607,53205344.84,0.0,0.0,0.0,162.389,0.0,80.644,0.0,0.0,0.0,0.0,0.0,94.09,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.84431535,0.106917021,0.074187436,0.086247883,0.012679891,0.001905083,0.001654794,0.001836606,0.001258417,0.017681776,0.00068684,0.022809361,0.010409866
run_7,DONE,scenario_A,orders,100,8,0.13,0.031,0.024,0.072,0.01,2.597,0.005,0.005,0.004,0.077,0.002,0.011,0.009,4686600.54,924573.391,14803746.052,46766862.686,9974138.645,193745958.849,10317982.181,16472646.39,73261756.154,10770230.556,280874.204,848618.908,2262391.107,4008251.707,4203.711,1952743.721,30623668.796,2351.213,36059119.682,190.522,5062767.989,5200028.785,7018990.016,3352.918,3291.296,3327.821,0.0,0.0,0.0,0.0,346105.921,70333040.496,343107.387,0.0,0.0,0.0,0.0,0.0,80.2,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.032419308,0.007182721,0.006399698,0.024717231,0.0026493,0.627209977,0.001481635,0.001464357,0.001140692,0.020910751,0.000720206,0.003095556,0.002083078
run_163,DONE,scenario_B,orders,1000,14,0.964,0.486,0.306,2.568,1.577,3.12,0.004,0.004,0.003,0.056,0.02,0.347,0.142,9300771.757,1091461.189,22652516.792,25442325.38,11362065.273,186757190.796,4078957.145,13918143.917,37104862.401,10456851.931,86309.256,1013342.502,2639963.009,8102738.515,13654.715,19154144.277,10790591.494,3138609.116,104283877.456,259.818,5168545.0,5193331.923,8836331.711,1237.628,14793.931,1815105.839,0.0,0.0,0.0,0.0,344000.592,61591878.362,343957.992,0.0,0.0,0.0,0.0,0.0,97.633,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.309607856,0.159389572,0.108997895,0.855111911,0.559548272,1.060858798,0.001459739,0.001423723,0.00120977,0.016939728,0.006226471,0.10834242,0.045942854
run_152,DONE,scenario_B,orders,1000,3,0.974,0.481,0.301,2.578,1.567,3.156,0.004,0.004,0.003,0.057,0.019,0.335,0.14,11043982.568,1380335.883,23134407.982,23269672.848,11909864.086,199759091.673,3498491.394,12175124.524,40011097.808,12355403.634,105323.334,1099491.403,2529599.363,9598240.425,14087.393,18465608.337,8502312.561,3580835.283,95171493.313,339.112,4638169.184,5193150.084,9703936.071,2048.08,10002.626,2064482.557,0.0,0.0,0.0,0.0,344396.988,64456911.257,345982.674,0.0,0.0,0.0,0.0,0.0,97.609,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.31048482,0.157777494,0.099938205,0.759004713,0.501039304,0.961248454,0.001421451,0.001384881,0.001189296,0.017420173,0.005848079,0.113089868,0.044499415
run_214,DONE,scenario_B,front-end,1000,5,3.232,0.483,0.302,2.551,1.572,0.562,0.005,0.004,0.013,0.057,0.019,0.341,0.142,182788868.022,1219172.747,22966933.592,25473660.127,8827033.043,39798326.363,3879734.55,7250160.255,21980196.548,9003652.958,217161.221,1118859.957,2929889.749,80906375.475,12054.445,17627645.219,11439039.193,2389920.051,29672958.055,404.357,3749092.583,4835376.343,6756582.539,2876.538,14554.821,2175150.81,56940273.652,0.0,0.0,0.0,689221.668,0.0,345866.676,0.0,0.0,0.0,0.0,0.0,118.376,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.947407234,0.145292752,0.089973428,0.888299105,0.518778166,0.205736217,0.001514728,0.00138032,0.006932502,0.016346682,0.005256644,0.102808621,0.04287621
run_51,DONE,scenario_A,orders,1000,22,0.634,0.365,0.244,0.252,0.043,2.584,0.005,0.004,0.004,0.067,0.002,0.072,0.033,10051582.096,1014991.479,20425260.464,43683750.603,2640216.933,207945867.058,8717916.907,20440499.451,69496352.101,9926439.58,453973.471,1038712.073,1108461.211,9263481.632,8959.863,17417154.173,24443763.11,14252.46,34950232.389,188.338,4967855.816,14501328.238,7809317.429,18912.817,6712.878,6833.884,0.0,0.0,0.0,0.0,345891.006,69686927.993,341699.741,0.0,0.0,0.0,0.0,0.0,86.679,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.192228294,0.110251643,0.073403232,0.08153162,0.012103407,0.638954032,0.00154005,0.001353432,0.001610895,0.018320812,0.000705537,0.02130097,0.009575575
run_70,DONE,scenario_A,front-end,100,11,2.338,0.03,0.023,0.07,0.011,0.005,0.005,0.005,0.004,0.068,0.002,0.01,0.009,160989704.716,904896.657,15909563.146,36926591.017,11443298.696,8909397.621,9692258.327,11528857.24,67729805.595,11461391.442,255609.714,797943.538,2733214.15,67731203.043,2296.575,1952510.659,22807520.121,2446.307,3766294.077,405.355,4998109.783,9845043.644,3276017.907,625.527,3183.56,2890.458,54649371.919,0.0,0.0,0.0,120.622,0.0,79.334,0.0,0.0,0.0,0.0,0.0,86.668,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.621234855,0.007505203,0.005577604,0.023297992,0.002554047,0.001428201,0.001484052,0.001287943,0.001342541,0.01675676,0.00060682,0.002403678,0.002492717
run_25,DONE,scenario_A,orders,100,26,0.127,0.031,0.024,0.073,0.01,2.58,0.005,0.005,0.004,0.072,0.002,0.01,0.009,6129473.568,989492.59,11417531.882,48747190.987,10490289.055,204554285.681,10726773.785,21121391.556,78045150.322,10618403.922,238797.198,884686.227,3233348.952,5683508.332,1476.077,2605922.074,38933030.279,4756.611,30401519.997,294.729,3700059.955,735.73,8083873.157,18767.595,1236.956,2972.662,0.0,0.0,0.0,0.0,346227.634,69946923.722,345695.847,0.0,0.0,0.0,0.0,0.0,80.466,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.037788393,0.008893191,0.00691865,0.022779892,0.002707805,0.677601979,0.00156981,0.00144836,0.001111046,0.020357076,0.000713902,0.002788122,0.002556742
run_65,DONE,scenario_A,front-end,100,6,2.324,0.029,0.023,0.07,0.01,0.005,0.005,0.005,0.004,0.077,0.002,0.01,0.009,172025572.141,999566.579,16010738.241,47541007.912,10142718.337,15048157.24,10701845.814,21923969.125,68955283.956,10639996.854,274345.552,928775.866,2715608.221,66974008.612,4944.867,1968927.796,38508574.718,5242.594,4905732.822,457.866,5214834.247,437089.364,5958113.898,276.175,3919.224,1679.723,67669007.943,0.0,0.0,0.0,122.137,0.0,78.04,0.0,0.0,0.0,0.0,0.0,88.014,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.651891842,0.007784091,0.005654141,0.021604261,0.00293296,0.001432907,0.001570904,0.00155952,0.001315155,0.020258309,0.000635726,0.002868604,0.002581646
run_132,DONE,scenario_B,orders,100,13,0.257,0.048,0.039,0.53,0.208,2.747,0.005,0.005,0.004,0.07,0.005,0.057,0.028,7224508.406,781273.541,15165510.101,39753387.949,12102911.984,183812466.154,7106179.687,16322766.256,80849089.296,9418737.889,299246.442,1123931.583,1972425.035,5880828.068,4770.56,1962776.978,20396221.963,2416680.292,89367806.758,324.501,3634610.016,11988721.316,6410238.174,1506.354,7756.859,110244.772,0.0,0.0,0.0,0.0,191.287,61940222.461,344379.22,0.0,0.0,0.0,0.0,0.0,85.523,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.066842927,0.013468041,0.009986392,0.194558482,0.063125154,0.692228997,0.001357718,0.001413698,0.001221819,0.018940773,0.001637678,0.017846914,0.007591211
run_100,DONE,scenario_A,front-end,1000,11,2.879,0.349,0.233,0.256,0.042,0.004,0.005,0.004,0.004,0.067,0.002,0.073,0.032,145161890.536,1101768.283,20297113.765,43792604.544,3892294.672,18085250.819,5905035.358,16854574.982,71421571.582,11725680.681,380979.142,942000.588,1872239.509,66091857.72,8818.304,17011880.268,32523881.493,136860.334,4059997.532,409.52,5745467.96,444428.816,8473134.381,307.863,5770.565,123141.289,47655491.278,0.0,0.0,0.0,159.821,0.0,79.353,0.0,0.0,0.0,0.0,0.0,95.237,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.807456246,0.10326494,0.064866705,0.084949199,0.010572866,0.001536895,0.00162145,0.001481084,0.00148993,0.016212157,0.000760066,0.01920817,0.00881031
run_155,DONE,scenario_B,orders,1000,6,0.994,0.473,0.301,2.56,1.54,3.1,0.004,0.005,0.003,0.057,0.018,0.329,0.137,11918818.509,1202749.519,22548959.557,33414522.423,7722283.291,212441001.404,2615185.139,14637862.442,35096820.1,12059921.631,75167.798,1048870.062,1886533.119,11441401.15,10375.223,14802725.849,19569548.227,1829746.038,89437422.423,311.441,4867794.813,4749776.202,10198596.339,1825.846,10038.548,1243422.965,0.0,0.0,0.0,0.0,238.587,74776544.879,344893.168,0.0,0.0,0.0,0.0,0.0,352.859,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.314668128,0.158525048,0.093730345,0.943428779,0.505662125,1.091449885,0.001456528,0.001822967,0.001218157,0.015908269,0.005769021,0.10244247,0.046901939
run_177,DONE,scenario_B,orders,1000,28,1.013,0.47,0.299,2.571,1.527,3.081,0.004,0.004,0.004,0.057,0.018,0.327,0.138,9683039.745,1198363.31,21211750.91,24391701.545,10563040.653,212923549.392,6168599.262,14376009.099,29577819.267,8744856.973,178798.586,981054.359,2645750.208,9718532.958,9783.111,16334728.999,10896709.601,2698934.077,108669017.441,235.859,5184697.211,6489657.238,7312130.718,2210.748,11935.988,1966175.846,0.0,0.0,0.0,0.0,376192.831,69961461.458,344544.556,0.0,0.0,0.0,0.0,0.0,92.666,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.337934391,0.142293798,0.090286872,0.767448998,0.460554948,1.042045101,0.001355077,0.001571453,0.001231388,0.017831503,0.006558851,0.092360317,0.038134379
run_185,DONE,scenario_B,front-end,100,6,2.511,0.048,0.038,0.49,0.193,0.176,0.005,0.004,0.004,0.067,0.005,0.055,0.027,190648339.643,1002204.289,14962962.582,36107367.071,14538573.204,47154446.476,7662238.776,21138000.248,71176359.832,10962067.401,305870.54,955338.66,1712115.416,89750571.177,5343.531,1249491.814,17867169.917,2297891.622,38169159.322,322.883,5097134.813,10562770.628,8218641.771,1134.551,6068.254,121298.443,56479558.084,0.0,0.0,0.0,344646.353,0.0,80.59,0.0,0.0,0.0,0.0,0.0,94.246,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.634923346,0.011389324,0.010460162,0.155182783,0.04895226,0.057088253,0.001403925,0.001353074,0.001396625,0.018317491,0.001689876,0.017655353,0.008194328
